-10.214,29.340,327.8,51.5,1.0,09/02/2015,0852,T,78
-10.217,29.360,339.8,106.1,1.0,09/02/2015,0852,T,88
-10.227,29.338,319.4,22.5,1.0,09/02/2015,0852,T,28
-10.230,29.358,343.6,126.1,1.0,09/02/2015,0852,T,91
-10.258,29.375,357.6,226.8,1.0,09/02/2015,0852,T,98
-9.948,26.947,323.1,12.7,1.0,09/02/2015,0852,T,59
-9.633,24.641,326.4,15.9,1.0,09/02/2015,0852,T,77
-9.635,24.650,317.5,5.9,1.0,09/02/2015,0852,T,54
-9.643,24.639,387.7,198.4,1.0,09/02/2015,0852,T,100
-9.644,24.649,358.0,79.5,1.0,09/02/2015,0852,T,99
-9.648,24.633,340.9,40.3,1.0,09/02/2015,0852,T,90
-9.650,24.642,366.4,106.2,1.0,09/02/2015,0852,T,100
-10.269,29.368,321.7,30.8,1.0,09/02/2015,0852,T,56
-9.658,24.631,366.3,106.5,1.0,09/02/2015,0852,T,100
-9.659,24.641,419.0,421.7,1.0,09/02/2015,0852,T,100
-9.660,24.651,333.2,25.3,1.0,09/02/2015,0852,T,84
